#Sample Density: 11 11 11; Volume: Box: 0.5 0.5 0.5
#Frame 0
#Center: 44.16349792480469 30.282499313354492 42.07699966430664
#Basis Matrix:
# 0.8515855073928833 -0.3791637122631073 -0.3619902729988098
# -0.5083217620849609 -0.4285236895084381 -0.746978223323822
# 0.12810559570789337 0.8201233744621277 -0.557661771774292
-0.400 0.200 -0.400 -0.708 0.169 -0.319
-0.400 0.200 -0.300 -0.722 0.182 -0.288
-0.400 0.200 -0.200 -0.732 0.192 -0.255
-0.400 0.200 -0.100 -0.739 0.197 -0.221
-0.400 0.200 0.000 -0.743 0.197 -0.187
-0.400 0.200 0.100 -0.744 0.193 -0.152
-0.400 0.200 0.200 -0.742 0.186 -0.119
-0.400 0.200 0.300 -0.737 0.174 -0.087
-0.400 0.200 0.400 -0.729 0.160 -0.056
-0.400 0.200 0.500 -0.720 0.142 -0.029
-0.400 0.300 -0.500 -0.643 0.156 -0.328
-0.400 0.300 -0.400 -0.658 0.172 -0.304
-0.400 0.300 -0.300 -0.671 0.185 -0.277
-0.400 0.300 -0.200 -0.682 0.194 -0.248
-0.400 0.300 -0.100 -0.689 0.198 -0.219
-0.400 0.300 0.000 -0.694 0.200 -0.188
-0.400 0.300 0.100 -0.696 0.197 -0.157
-0.400 0.300 0.200 -0.696 0.191 -0.127
-0.400 0.300 0.300 -0.692 0.182 -0.098
-0.400 0.300 0.400 -0.687 0.170 -0.071
-0.400 0.300 0.500 -0.679 0.155 -0.046
-0.400 0.400 -0.500 -0.597 0.161 -0.311
-0.400 0.400 -0.400 -0.611 0.175 -0.290
-0.400 0.400 -0.300 -0.624 0.187 -0.267
-0.400 0.400 -0.200 -0.634 0.195 -0.242
-0.400 0.400 -0.100 -0.642 0.200 -0.215
-0.400 0.400 0.000 -0.647 0.202 -0.188
-0.400 0.400 0.100 -0.651 0.200 -0.161
-0.400 0.400 0.200 -0.651 0.196 -0.134
-0.400 0.400 0.300 -0.649 0.188 -0.108
-0.400 0.400 0.400 -0.646 0.178 -0.084
-0.400 0.400 0.500 -0.639 0.166 -0.061
-0.400 0.500 -0.500 -0.552 0.165 -0.296
-0.400 0.500 -0.400 -0.566 0.178 -0.278
-0.400 0.500 -0.300 -0.579 0.189 -0.257
-0.400 0.500 -0.200 -0.589 0.196 -0.235
-0.400 0.500 -0.100 -0.597 0.202 -0.212
-0.400 0.500 0.000 -0.603 0.204 -0.188
-0.400 0.500 0.100 -0.607 0.203 -0.163
-0.400 0.500 0.200 -0.608 0.200 -0.139
-0.400 0.500 0.300 -0.608 0.194 -0.116
-0.400 0.500 0.400 -0.605 0.186 -0.094
-0.400 0.500 0.500 -0.600 0.176 -0.073
-0.300 -0.500 -0.500 -1.237 0.172 -0.590
-0.300 -0.500 -0.400 -1.263 0.214 -0.503
-0.300 -0.500 -0.300 -1.279 0.242 -0.411
-0.300 -0.500 -0.200 -1.287 0.257 -0.316
-0.300 -0.500 -0.100 -1.285 0.259 -0.221
-0.300 -0.500 0.000 -1.275 0.248 -0.128
-0.300 -0.500 0.100 -1.256 0.226 -0.039
-0.300 -0.500 0.200 -1.229 0.193 0.044
-0.300 -0.500 0.300 -1.196 0.151 0.119
-0.300 -0.500 0.400 -1.156 0.102 0.186
-0.300 -0.500 0.500 -1.112 0.046 0.243
-0.300 -0.400 -0.500 -1.146 0.181 -0.545
-0.300 -0.400 -0.400 -1.169 0.218 -0.470
